Features,comp,Topic,k,Ideology,protos.random,n,comp1,comp2,Hop,protos,svm,diff,protos.diff,by
BoW,Mar-Sep,ClimateChange,32,R,0.654,10,Mar,Sep,6,0.716,0.7501,0.0341,0.062,Month
BoW,Mar-Sep,ClimateChange,32,RC,0.6068,10,Mar,Sep,6,0.6802,0.7145,0.0343,0.0734,Month
BoW,Mar-Sep,GunControl,4,C,0.6137,10,Mar,Sep,6,0.6588,0.7609,0.102,0.0452,Month
BoW,Mar-Sep,GunControl,4,ER,0.584,10,Mar,Sep,6,0.7281,0.7716,0.0435,0.1441,Month
BoW,Mar-Sep,GunControl,4,L,0.5744,10,Mar,Sep,6,0.6782,0.7954,0.1171,0.1038,Month
BoW,Mar-Sep,GunControl,4,LC,0.5874,10,Mar,Sep,6,0.6556,0.7583,0.1027,0.0682,Month
BoW,Mar-Sep,GunControl,4,R,0.5674,10,Mar,Sep,6,0.6925,0.7952,0.1027,0.125,Month
BoW,Mar-Sep,GunControl,4,RC,0.5731,10,Mar,Sep,6,0.6495,0.7268,0.0773,0.0764,Month
BoW,Mar-Sep,GunControl,8,C,0.6405,10,Mar,Sep,6,0.6674,0.7609,0.0935,0.0269,Month
BoW,Mar-Sep,GunControl,8,ER,0.6109,10,Mar,Sep,6,0.7358,0.7716,0.0358,0.1248,Month
BoW,Mar-Sep,GunControl,8,L,0.6281,10,Mar,Sep,6,0.707,0.7954,0.0884,0.0788,Month
BoW,Mar-Sep,GunControl,8,LC,0.605,10,Mar,Sep,6,0.6969,0.7583,0.0613,0.0919,Month
BoW,Mar-Sep,GunControl,8,R,0.5983,10,Mar,Sep,6,0.7149,0.7952,0.0803,0.1165,Month
BoW,Mar-Sep,GunControl,8,RC,0.614,10,Mar,Sep,6,0.6777,0.7268,0.0491,0.0637,Month
BoW,Mar-Sep,GunControl,16,C,0.6586,10,Mar,Sep,6,0.6868,0.7609,0.0741,0.0281,Month
BoW,Mar-Sep,GunControl,16,ER,0.6762,10,Mar,Sep,6,0.7766,0.7716,-0.005,0.1004,Month
BoW,Mar-Sep,GunControl,16,L,0.6543,10,Mar,Sep,6,0.7443,0.7954,0.0511,0.0899,Month
BoW,Mar-Sep,GunControl,16,LC,0.6452,10,Mar,Sep,6,0.6978,0.7583,0.0605,0.0525,Month
BoW,Mar-Sep,GunControl,16,R,0.6384,10,Mar,Sep,6,0.7479,0.7952,0.0473,0.1095,Month
BoW,Mar-Sep,GunControl,16,RC,0.632,10,Mar,Sep,6,0.7004,0.7268,0.0263,0.0685,Month
BoW,Mar-Sep,GunControl,32,C,0.67,10,Mar,Sep,6,0.7102,0.7609,0.0507,0.0402,Month
BoW,Mar-Sep,GunControl,32,ER,0.7281,10,Mar,Sep,6,0.7586,0.7716,0.013,0.0304,Month
BoW,Mar-Sep,GunControl,32,L,0.7289,10,Mar,Sep,6,0.7706,0.7954,0.0248,0.0417,Month
BoW,Mar-Sep,GunControl,32,LC,0.6841,10,Mar,Sep,6,0.7257,0.7583,0.0325,0.0416,Month
BoW,Mar-Sep,GunControl,32,R,0.68,10,Mar,Sep,6,0.7647,0.7952,0.0304,0.0848,Month
BoW,Mar-Sep,GunControl,32,RC,0.6634,10,Mar,Sep,6,0.6974,0.7268,0.0294,0.034,Month
BoW,Mar-Sep,IllegalImmi,4,C,0.5534,10,Mar,Sep,6,0.6494,0.7222,0.0728,0.096,Month
BoW,Mar-Sep,IllegalImmi,4,ER,0.5289,10,Mar,Sep,6,0.5488,0.64,0.0912,0.0199,Month
BoW,Mar-Sep,IllegalImmi,4,L,0.574,10,Mar,Sep,6,0.6078,0.704,0.0962,0.0338,Month
BoW,Mar-Sep,IllegalImmi,4,LC,0.5036,10,Mar,Sep,6,0.5834,0.6915,0.1081,0.0799,Month
BoW,Mar-Sep,IllegalImmi,4,R,0.5185,10,Mar,Sep,6,0.5951,0.6868,0.0917,0.0766,Month
BoW,Mar-Sep,IllegalImmi,4,RC,0.564,10,Mar,Sep,6,0.6425,0.7508,0.1083,0.0785,Month
BoW,Mar-Sep,IllegalImmi,8,C,0.5637,10,Mar,Sep,6,0.6493,0.7222,0.0729,0.0856,Month
BoW,Mar-Sep,IllegalImmi,8,ER,0.5707,10,Mar,Sep,6,0.5707,0.64,0.0693,0,Month
BoW,Mar-Sep,IllegalImmi,8,L,0.5724,10,Mar,Sep,6,0.6554,0.704,0.0485,0.0831,Month
BoW,Mar-Sep,IllegalImmi,8,LC,0.5097,10,Mar,Sep,6,0.5899,0.6915,0.1016,0.0802,Month
BoW,Mar-Sep,IllegalImmi,8,R,0.5622,10,Mar,Sep,6,0.6098,0.6868,0.0771,0.0476,Month
BoW,Mar-Sep,IllegalImmi,8,RC,0.5787,10,Mar,Sep,6,0.6525,0.7508,0.0984,0.0737,Month
BoW,Mar-Sep,IllegalImmi,16,C,0.6011,10,Mar,Sep,6,0.648,0.7222,0.0742,0.0469,Month
BoW,Mar-Sep,IllegalImmi,16,ER,0.5418,10,Mar,Sep,6,0.5848,0.64,0.0552,0.043,Month
BoW,Mar-Sep,IllegalImmi,16,L,0.6135,10,Mar,Sep,6,0.6505,0.704,0.0535,0.0369,Month
BoW,Mar-Sep,IllegalImmi,16,LC,0.5272,10,Mar,Sep,6,0.61,0.6915,0.0815,0.0827,Month
BoW,Mar-Sep,IllegalImmi,16,R,0.5908,10,Mar,Sep,6,0.632,0.6868,0.0549,0.0412,Month
BoW,Mar-Sep,IllegalImmi,16,RC,0.6392,10,Mar,Sep,6,0.7001,0.7508,0.0507,0.0609,Month
BoW,Mar-Sep,IllegalImmi,32,C,0.6558,10,Mar,Sep,6,0.6658,0.7222,0.0564,0.01,Month
BoW,Mar-Sep,IllegalImmi,32,ER,0.5753,10,Mar,Sep,6,0.6106,0.64,0.0294,0.0353,Month
BoW,Mar-Sep,IllegalImmi,32,L,0.659,10,Mar,Sep,6,0.6538,0.704,0.0502,-0.0053,Month
BoW,Mar-Sep,IllegalImmi,32,LC,0.5665,10,Mar,Sep,6,0.6348,0.6915,0.0567,0.0683,Month
BoW,Mar-Sep,IllegalImmi,32,R,0.6166,10,Mar,Sep,6,0.6508,0.6868,0.0361,0.0342,Month
BoW,Mar-Sep,IllegalImmi,32,RC,0.66,10,Mar,Sep,6,0.7024,0.7508,0.0484,0.0424,Month
BoW,Mar-Sep,LGBT,4,C,0.5133,10,Mar,Sep,6,0.5654,0.6275,0.0621,0.0521,Month
BoW,Mar-Sep,LGBT,4,ER,0.4857,10,Mar,Sep,6,0.4791,0.5887,0.1095,-0.0066,Month
BoW,Mar-Sep,LGBT,4,L,0.5404,10,Mar,Sep,6,0.6107,0.7381,0.1274,0.0703,Month
BoW,Mar-Sep,LGBT,4,LC,0.5168,10,Mar,Sep,6,0.5377,0.6511,0.1135,0.0209,Month
BoW,Mar-Sep,LGBT,4,R,0.521,10,Mar,Sep,6,0.5961,0.7273,0.1312,0.0752,Month
BoW,Mar-Sep,LGBT,4,RC,0.4665,10,Mar,Sep,6,0.5627,0.6484,0.0857,0.0962,Month
BoW,Mar-Sep,LGBT,8,C,0.5226,10,Mar,Sep,6,0.559,0.6275,0.0685,0.0364,Month
BoW,Mar-Sep,LGBT,8,ER,0.4893,10,Mar,Sep,6,0.5178,0.5887,0.0708,0.0286,Month
BoW,Mar-Sep,LGBT,8,L,0.5426,10,Mar,Sep,6,0.6236,0.7381,0.1144,0.0811,Month
BoW,Mar-Sep,LGBT,8,LC,0.5269,10,Mar,Sep,6,0.552,0.6511,0.0991,0.0251,Month
BoW,Mar-Sep,LGBT,8,R,0.5502,10,Mar,Sep,6,0.5885,0.7273,0.1389,0.0382,Month
BoW,Mar-Sep,LGBT,8,RC,0.4951,10,Mar,Sep,6,0.6022,0.6484,0.0462,0.1072,Month
BoW,Mar-Sep,LGBT,16,C,0.5368,10,Mar,Sep,6,0.5957,0.6275,0.0319,0.0589,Month
BoW,Mar-Sep,LGBT,16,ER,0.5256,10,Mar,Sep,6,0.5315,0.5887,0.0571,0.006,Month
BoW,Mar-Sep,LGBT,16,L,0.556,10,Mar,Sep,6,0.6437,0.7381,0.0944,0.0876,Month
BoW,Mar-Sep,LGBT,16,LC,0.5465,10,Mar,Sep,6,0.578,0.6511,0.0731,0.0315,Month
BoW,Mar-Sep,LGBT,16,R,0.587,10,Mar,Sep,6,0.625,0.7273,0.1023,0.038,Month
BoW,Mar-Sep,LGBT,16,RC,0.5279,10,Mar,Sep,6,0.6208,0.6484,0.0277,0.0928,Month
BoW,Mar-Sep,LGBT,32,C,0.5674,10,Mar,Sep,6,0.6321,0.6275,-0.0046,0.0647,Month
BoW,Mar-Sep,LGBT,32,ER,0.5929,10,Mar,Sep,6,0.5637,0.5887,0.025,-0.0292,Month
BoW,Mar-Sep,LGBT,32,L,0.5897,10,Mar,Sep,6,0.6656,0.7381,0.0724,0.0759,Month
BoW,Mar-Sep,LGBT,32,LC,0.5621,10,Mar,Sep,6,0.5936,0.6511,0.0576,0.0315,Month
BoW,Mar-Sep,LGBT,32,R,0.6125,10,Mar,Sep,6,0.643,0.7273,0.0844,0.0304,Month
BoW,Mar-Sep,LGBT,32,RC,0.5665,10,Mar,Sep,6,0.6469,0.6484,0.0016,0.0804,Month
BoW,May-Aug,AsylumSeekers,4,C,0.5004,10,May,Aug,3,0.5788,0.6498,0.0709,0.0785,Month
BoW,May-Aug,AsylumSeekers,4,ER,0.5323,10,May,Aug,3,0.5979,0.6718,0.0739,0.0656,Month
BoW,May-Aug,AsylumSeekers,4,L,0.5207,10,May,Aug,3,0.5451,0.6073,0.0622,0.0244,Month
BoW,May-Aug,AsylumSeekers,4,LC,0.5142,10,May,Aug,3,0.5299,0.6519,0.122,0.0156,Month
BoW,May-Aug,AsylumSeekers,4,R,0.4974,10,May,Aug,3,0.5064,0.6215,0.1151,0.009,Month
BoW,May-Aug,AsylumSeekers,4,RC,0.5231,10,May,Aug,3,0.5237,0.6618,0.1382,6e-04,Month
BoW,May-Aug,AsylumSeekers,8,C,0.4903,10,May,Aug,3,0.5764,0.6498,0.0734,0.0861,Month
BoW,May-Aug,AsylumSeekers,8,ER,0.5711,10,May,Aug,3,0.6057,0.6718,0.0662,0.0346,Month
BoW,May-Aug,AsylumSeekers,8,L,0.5342,10,May,Aug,3,0.5793,0.6073,0.028,0.0451,Month
BoW,May-Aug,AsylumSeekers,8,LC,0.5101,10,May,Aug,3,0.5282,0.6519,0.1237,0.0181,Month
BoW,May-Aug,AsylumSeekers,8,R,0.514,10,May,Aug,3,0.5432,0.6215,0.0784,0.0291,Month
BoW,May-Aug,AsylumSeekers,8,RC,0.5096,10,May,Aug,3,0.5426,0.6618,0.1193,0.033,Month
BoW,May-Aug,AsylumSeekers,16,C,0.5035,10,May,Aug,3,0.6022,0.6498,0.0476,0.0987,Month
BoW,May-Aug,AsylumSeekers,16,ER,0.6244,10,May,Aug,3,0.6567,0.6718,0.0152,0.0323,Month
BoW,May-Aug,AsylumSeekers,16,L,0.5403,10,May,Aug,3,0.5976,0.6073,0.0097,0.0573,Month
BoW,May-Aug,AsylumSeekers,16,LC,0.5242,10,May,Aug,3,0.5454,0.6519,0.1065,0.0212,Month
BoW,May-Aug,AsylumSeekers,16,R,0.5368,10,May,Aug,3,0.5767,0.6215,0.0448,0.0399,Month
BoW,May-Aug,AsylumSeekers,16,RC,0.5313,10,May,Aug,3,0.5929,0.6618,0.069,0.0616,Month
BoW,May-Aug,AsylumSeekers,32,C,0.5427,10,May,Aug,3,0.6262,0.6498,0.0235,0.0835,Month
BoW,May-Aug,AsylumSeekers,32,ER,0.6667,10,May,Aug,3,0.6644,0.6718,0.0075,-0.0023,Month
BoW,May-Aug,AsylumSeekers,32,L,0.5817,10,May,Aug,3,0.583,0.6073,0.0244,0.0012,Month
BoW,May-Aug,AsylumSeekers,32,LC,0.5454,10,May,Aug,3,0.5702,0.6519,0.0817,0.0248,Month
BoW,May-Aug,AsylumSeekers,32,R,0.5597,10,May,Aug,3,0.5942,0.6215,0.0274,0.0345,Month
BoW,May-Aug,AsylumSeekers,32,RC,0.5648,10,May,Aug,3,0.599,0.6618,0.0628,0.0342,Month
BoW,May-Aug,ClimateChange,4,C,0.508,10,May,Aug,3,0.5956,0.6907,0.0951,0.0875,Month
BoW,May-Aug,ClimateChange,4,ER,0.5207,10,May,Aug,3,0.545,0.6455,0.1005,0.0243,Month
BoW,May-Aug,ClimateChange,4,L,0.5361,10,May,Aug,3,0.5998,0.7172,0.1174,0.0638,Month
BoW,May-Aug,ClimateChange,4,LC,0.5251,10,May,Aug,3,0.5878,0.6992,0.1114,0.0627,Month
BoW,May-Aug,ClimateChange,4,R,0.5227,10,May,Aug,3,0.5888,0.6699,0.0811,0.0661,Month
BoW,May-Aug,ClimateChange,4,RC,0.5432,10,May,Aug,3,0.6003,0.7118,0.1116,0.057,Month
BoW,May-Aug,ClimateChange,8,C,0.5238,10,May,Aug,3,0.5966,0.6907,0.094,0.0728,Month
BoW,May-Aug,ClimateChange,8,ER,0.5174,10,May,Aug,3,0.5785,0.6455,0.067,0.0611,Month
BoW,May-Aug,ClimateChange,8,L,0.5348,10,May,Aug,3,0.628,0.7172,0.0892,0.0932,Month
BoW,May-Aug,ClimateChange,8,LC,0.5314,10,May,Aug,3,0.5929,0.6992,0.1063,0.0615,Month
BoW,May-Aug,ClimateChange,8,R,0.5366,10,May,Aug,3,0.5781,0.6699,0.0918,0.0415,Month
BoW,May-Aug,ClimateChange,8,RC,0.5613,10,May,Aug,3,0.6269,0.7118,0.0849,0.0656,Month
BoW,May-Aug,ClimateChange,16,C,0.5579,10,May,Aug,3,0.6158,0.6907,0.0749,0.0579,Month
BoW,May-Aug,ClimateChange,16,ER,0.5422,10,May,Aug,3,0.6032,0.6455,0.0423,0.0611,Month
BoW,May-Aug,ClimateChange,16,L,0.5604,10,May,Aug,3,0.637,0.7172,0.0802,0.0766,Month
BoW,May-Aug,ClimateChange,16,LC,0.539,10,May,Aug,3,0.6216,0.6992,0.0776,0.0826,Month
BoW,May-Aug,ClimateChange,16,R,0.5589,10,May,Aug,3,0.6127,0.6699,0.0572,0.0538,Month
BoW,May-Aug,ClimateChange,16,RC,0.5672,10,May,Aug,3,0.6481,0.7118,0.0637,0.0808,Month
BoW,May-Aug,ClimateChange,32,C,0.5724,10,May,Aug,3,0.6427,0.6907,0.048,0.0704,Month
BoW,May-Aug,ClimateChange,32,ER,0.6007,10,May,Aug,3,0.6283,0.6455,0.0172,0.0276,Month
BoW,May-Aug,ClimateChange,32,L,0.5942,10,May,Aug,3,0.6544,0.7172,0.0628,0.0603,Month
BoW,May-Aug,ClimateChange,32,LC,0.5696,10,May,Aug,3,0.6406,0.6992,0.0587,0.0709,Month
BoW,May-Aug,ClimateChange,32,R,0.5687,10,May,Aug,3,0.6302,0.6699,0.0397,0.0615,Month
BoW,May-Aug,ClimateChange,32,RC,0.616,10,May,Aug,3,0.6628,0.7118,0.0491,0.0467,Month
BoW,May-Aug,GunControl,4,C,0.5453,10,May,Aug,3,0.6821,0.743,0.0609,0.1368,Month
BoW,May-Aug,GunControl,4,ER,0.5693,10,May,Aug,3,0.6878,0.7193,0.0315,0.1185,Month
BoW,May-Aug,GunControl,4,L,0.5601,10,May,Aug,3,0.6798,0.7224,0.0425,0.1197,Month
BoW,May-Aug,GunControl,4,LC,0.6136,10,May,Aug,3,0.6709,0.774,0.1031,0.0573,Month
BoW,May-Aug,GunControl,4,R,0.5834,10,May,Aug,3,0.6811,0.7756,0.0944,0.0978,Month
BoW,May-Aug,GunControl,4,RC,0.5728,10,May,Aug,3,0.687,0.7496,0.0626,0.1141,Month
BoW,May-Aug,GunControl,8,C,0.6048,10,May,Aug,3,0.7272,0.743,0.0159,0.1224,Month
BoW,May-Aug,GunControl,8,ER,0.6034,10,May,Aug,3,0.6996,0.7193,0.0197,0.0962,Month
BoW,May-Aug,GunControl,8,L,0.5994,10,May,Aug,3,0.6902,0.7224,0.0322,0.0907,Month
BoW,May-Aug,GunControl,8,LC,0.6171,10,May,Aug,3,0.691,0.774,0.083,0.0738,Month
BoW,May-Aug,GunControl,8,R,0.6277,10,May,Aug,3,0.6897,0.7756,0.0859,0.062,Month
BoW,May-Aug,GunControl,8,RC,0.5924,10,May,Aug,3,0.6805,0.7496,0.0691,0.0881,Month
BoW,May-Aug,GunControl,16,C,0.6476,10,May,Aug,3,0.7312,0.743,0.0119,0.0836,Month
BoW,May-Aug,GunControl,16,ER,0.662,10,May,Aug,3,0.7185,0.7193,8e-04,0.0565,Month
BoW,May-Aug,GunControl,16,L,0.6462,10,May,Aug,3,0.6926,0.7224,0.0298,0.0464,Month
BoW,May-Aug,GunControl,16,LC,0.6364,10,May,Aug,3,0.7061,0.774,0.0679,0.0696,Month
BoW,May-Aug,GunControl,16,R,0.6538,10,May,Aug,3,0.7185,0.7756,0.057,0.0647,Month
BoW,May-Aug,GunControl,16,RC,0.6136,10,May,Aug,3,0.7063,0.7496,0.0433,0.0927,Month
BoW,May-Aug,GunControl,32,C,0.6816,10,May,Aug,3,0.733,0.743,0.01,0.0514,Month
BoW,May-Aug,GunControl,32,ER,0.7106,10,May,Aug,3,0.7377,0.7193,-0.0184,0.0271,Month
BoW,May-Aug,GunControl,32,L,0.6603,10,May,Aug,3,0.7073,0.7224,0.0151,0.047,Month
BoW,May-Aug,GunControl,32,LC,0.6748,10,May,Aug,3,0.7332,0.774,0.0407,0.0584,Month
BoW,May-Aug,GunControl,32,R,0.6862,10,May,Aug,3,0.7264,0.7756,0.0491,0.0402,Month
BoW,May-Aug,GunControl,32,RC,0.6357,10,May,Aug,3,0.7152,0.7496,0.0344,0.0795,Month
BoW,May-Aug,IllegalImmi,4,C,0.5212,10,May,Aug,3,0.5725,0.6808,0.1083,0.0513,Month
BoW,May-Aug,IllegalImmi,4,ER,0.5155,10,May,Aug,3,0.5901,0.6898,0.0996,0.0746,Month
BoW,May-Aug,IllegalImmi,4,L,0.5162,10,May,Aug,3,0.5797,0.6748,0.0951,0.0635,Month
BoW,May-Aug,IllegalImmi,4,LC,0.537,10,May,Aug,3,0.5611,0.6965,0.1354,0.0241,Month
BoW,May-Aug,IllegalImmi,4,R,0.5315,10,May,Aug,3,0.6053,0.7141,0.1088,0.0738,Month
BoW,May-Aug,IllegalImmi,4,RC,0.5276,10,May,Aug,3,0.5774,0.6553,0.0779,0.0499,Month
BoW,May-Aug,IllegalImmi,8,C,0.5412,10,May,Aug,3,0.5912,0.6808,0.0897,0.0499,Month
BoW,May-Aug,IllegalImmi,8,ER,0.5126,10,May,Aug,3,0.6026,0.6898,0.0872,0.09,Month
BoW,May-Aug,IllegalImmi,8,L,0.5488,10,May,Aug,3,0.5957,0.6748,0.0791,0.047,Month
BoW,May-Aug,IllegalImmi,8,LC,0.5384,10,May,Aug,3,0.5898,0.6965,0.1067,0.0514,Month
BoW,May-Aug,IllegalImmi,8,R,0.5495,10,May,Aug,3,0.597,0.7141,0.1171,0.0476,Month
BoW,May-Aug,IllegalImmi,8,RC,0.5295,10,May,Aug,3,0.5785,0.6553,0.0768,0.049,Month
BoW,May-Aug,IllegalImmi,16,C,0.5801,10,May,Aug,3,0.615,0.6808,0.0658,0.0349,Month
BoW,May-Aug,IllegalImmi,16,ER,0.526,10,May,Aug,3,0.5888,0.6898,0.101,0.0628,Month
BoW,May-Aug,IllegalImmi,16,L,0.557,10,May,Aug,3,0.6125,0.6748,0.0623,0.0555,Month
BoW,May-Aug,IllegalImmi,16,LC,0.5408,10,May,Aug,3,0.6055,0.6965,0.091,0.0647,Month
BoW,May-Aug,IllegalImmi,16,R,0.567,10,May,Aug,3,0.6324,0.7141,0.0818,0.0654,Month
BoW,May-Aug,IllegalImmi,16,RC,0.562,10,May,Aug,3,0.5905,0.6553,0.0648,0.0285,Month
BoW,May-Aug,IllegalImmi,32,C,0.6007,10,May,Aug,3,0.6377,0.6808,0.0432,0.037,Month
BoW,May-Aug,IllegalImmi,32,ER,0.5567,10,May,Aug,3,0.6129,0.6898,0.0768,0.0562,Month
BoW,May-Aug,IllegalImmi,32,L,0.6034,10,May,Aug,3,0.6277,0.6748,0.0471,0.0244,Month
BoW,May-Aug,IllegalImmi,32,LC,0.5648,10,May,Aug,3,0.6356,0.6965,0.0609,0.0708,Month
BoW,May-Aug,IllegalImmi,32,R,0.5959,10,May,Aug,3,0.6566,0.7141,0.0576,0.0606,Month
BoW,May-Aug,IllegalImmi,32,RC,0.5852,10,May,Aug,3,0.6122,0.6553,0.0432,0.0269,Month
BoW,May-Aug,LGBT,4,C,0.52,10,May,Aug,3,0.5808,0.7108,0.13,0.0608,Month
BoW,May-Aug,LGBT,4,ER,0.5267,10,May,Aug,3,0.5368,0.6149,0.0782,0.01,Month
BoW,May-Aug,LGBT,4,L,0.5207,10,May,Aug,3,0.6133,0.7438,0.1306,0.0926,Month
BoW,May-Aug,LGBT,4,LC,0.5108,10,May,Aug,3,0.5716,0.6784,0.1068,0.0609,Month
BoW,May-Aug,LGBT,4,R,0.5517,10,May,Aug,3,0.589,0.6709,0.0819,0.0373,Month
BoW,May-Aug,LGBT,4,RC,0.5257,10,May,Aug,3,0.5548,0.6862,0.1314,0.0291,Month
BoW,May-Aug,LGBT,8,C,0.5433,10,May,Aug,3,0.6037,0.7108,0.1072,0.0604,Month
BoW,May-Aug,LGBT,8,ER,0.525,10,May,Aug,3,0.6168,0.6149,-0.0019,0.0918,Month
BoW,May-Aug,LGBT,8,L,0.5451,10,May,Aug,3,0.6337,0.7438,0.1101,0.0886,Month
BoW,May-Aug,LGBT,8,LC,0.5225,10,May,Aug,3,0.5795,0.6784,0.0989,0.057,Month
BoW,May-Aug,LGBT,8,R,0.5605,10,May,Aug,3,0.5834,0.6709,0.0875,0.023,Month
BoW,May-Aug,LGBT,8,RC,0.5464,10,May,Aug,3,0.5749,0.6862,0.1113,0.0285,Month
BoW,May-Aug,LGBT,16,C,0.5627,10,May,Aug,3,0.641,0.7108,0.0699,0.0783,Month
BoW,May-Aug,LGBT,16,ER,0.566,10,May,Aug,3,0.6377,0.6149,-0.0227,0.0716,Month
BoW,May-Aug,LGBT,16,L,0.5638,10,May,Aug,3,0.6697,0.7438,0.0742,0.1058,Month
BoW,May-Aug,LGBT,16,LC,0.5326,10,May,Aug,3,0.6052,0.6784,0.0733,0.0726,Month
BoW,May-Aug,LGBT,16,R,0.5569,10,May,Aug,3,0.6186,0.6709,0.0523,0.0617,Month
BoW,May-Aug,LGBT,16,RC,0.5681,10,May,Aug,3,0.6156,0.6862,0.0706,0.0475,Month
BoW,May-Aug,LGBT,32,C,0.6036,10,May,Aug,3,0.6731,0.7108,0.0378,0.0695,Month
BoW,May-Aug,LGBT,32,ER,0.6251,10,May,Aug,3,0.686,0.6149,-0.0711,0.0609,Month
BoW,May-Aug,LGBT,32,L,0.5988,10,May,Aug,3,0.6961,0.7438,0.0477,0.0974,Month
BoW,May-Aug,LGBT,32,LC,0.554,10,May,Aug,3,0.6252,0.6784,0.0533,0.0711,Month
BoW,May-Aug,LGBT,32,R,0.6028,10,May,Aug,3,0.6571,0.6709,0.0138,0.0543,Month
BoW,May-Aug,LGBT,32,RC,0.5845,10,May,Aug,3,0.6413,0.6862,0.0449,0.0568,Month
BoW,May-Jul,AsylumSeekers,4,C,0.5251,10,May,Jul,2,0.5623,0.6252,0.0628,0.0373,Month
BoW,May-Jul,AsylumSeekers,4,ER,0.5445,10,May,Jul,2,0.577,0.6465,0.0695,0.0325,Month
BoW,May-Jul,AsylumSeekers,4,L,0.5269,10,May,Jul,2,0.5701,0.5995,0.0294,0.0432,Month
BoW,May-Jul,AsylumSeekers,4,LC,0.5102,10,May,Jul,2,0.5574,0.6411,0.0838,0.0471,Month
BoW,May-Jul,AsylumSeekers,4,R,0.5117,10,May,Jul,2,0.541,0.6182,0.0771,0.0293,Month
BoW,May-Jul,AsylumSeekers,4,RC,0.5159,10,May,Jul,2,0.5419,0.6147,0.0728,0.026,Month
BoW,May-Jul,AsylumSeekers,8,C,0.5432,10,May,Jul,2,0.57,0.6252,0.0552,0.0268,Month
BoW,May-Jul,AsylumSeekers,8,ER,0.533,10,May,Jul,2,0.5734,0.6465,0.0731,0.0404,Month
BoW,May-Jul,AsylumSeekers,8,L,0.5176,10,May,Jul,2,0.5636,0.5995,0.0359,0.046,Month
BoW,May-Jul,AsylumSeekers,8,LC,0.5146,10,May,Jul,2,0.5563,0.6411,0.0848,0.0417,Month
BoW,May-Jul,AsylumSeekers,8,R,0.5248,10,May,Jul,2,0.5526,0.6182,0.0656,0.0278,Month
BoW,May-Jul,AsylumSeekers,8,RC,0.5239,10,May,Jul,2,0.5386,0.6147,0.0761,0.0146,Month
BoW,May-Jul,AsylumSeekers,16,C,0.5537,10,May,Jul,2,0.573,0.6252,0.0522,0.0193,Month
BoW,May-Jul,AsylumSeekers,16,ER,0.5654,10,May,Jul,2,0.5954,0.6465,0.0511,0.03,Month
BoW,May-Jul,AsylumSeekers,16,L,0.5427,10,May,Jul,2,0.5716,0.5995,0.0279,0.0289,Month
BoW,May-Jul,AsylumSeekers,16,LC,0.5162,10,May,Jul,2,0.5746,0.6411,0.0665,0.0585,Month
BoW,May-Jul,AsylumSeekers,16,R,0.5319,10,May,Jul,2,0.5485,0.6182,0.0697,0.0165,Month
BoW,May-Jul,AsylumSeekers,16,RC,0.5222,10,May,Jul,2,0.5609,0.6147,0.0538,0.0387,Month
BoW,May-Jul,AsylumSeekers,32,C,0.5552,10,May,Jul,2,0.5928,0.6252,0.0323,0.0376,Month
BoW,May-Jul,AsylumSeekers,32,ER,0.5858,10,May,Jul,2,0.6401,0.6465,0.0064,0.0543,Month
BoW,May-Jul,AsylumSeekers,32,L,0.5374,10,May,Jul,2,0.5791,0.5995,0.0204,0.0417,Month
BoW,May-Jul,AsylumSeekers,32,LC,0.5436,10,May,Jul,2,0.5891,0.6411,0.052,0.0455,Month
BoW,May-Jul,AsylumSeekers,32,R,0.5341,10,May,Jul,2,0.59,0.6182,0.0282,0.0558,Month
BoW,May-Jul,AsylumSeekers,32,RC,0.5209,10,May,Jul,2,0.5782,0.6147,0.0364,0.0574,Month
BoW,May-Jul,ClimateChange,4,C,0.5107,10,May,Jul,2,0.5538,0.6563,0.1026,0.0431,Month
BoW,May-Jul,ClimateChange,4,ER,0.502,10,May,Jul,2,0.52,0.616,0.096,0.018,Month
BoW,May-Jul,ClimateChange,4,L,0.5197,10,May,Jul,2,0.5818,0.6778,0.0961,0.0621,Month
BoW,May-Jul,ClimateChange,4,LC,0.5228,10,May,Jul,2,0.5542,0.6795,0.1253,0.0314,Month
BoW,May-Jul,ClimateChange,4,R,0.4953,10,May,Jul,2,0.5388,0.632,0.0932,0.0435,Month
BoW,May-Jul,ClimateChange,4,RC,0.5174,10,May,Jul,2,0.569,0.6888,0.1198,0.0516,Month
BoW,May-Jul,ClimateChange,8,C,0.5148,10,May,Jul,2,0.5608,0.6563,0.0955,0.046,Month
BoW,May-Jul,ClimateChange,8,ER,0.526,10,May,Jul,2,0.516,0.616,0.1,-0.01,Month
BoW,May-Jul,ClimateChange,8,L,0.521,10,May,Jul,2,0.5798,0.6778,0.098,0.0588,Month
BoW,May-Jul,ClimateChange,8,LC,0.5274,10,May,Jul,2,0.5692,0.6795,0.1103,0.0418,Month
BoW,May-Jul,ClimateChange,8,R,0.5319,10,May,Jul,2,0.5626,0.632,0.0694,0.0307,Month
BoW,May-Jul,ClimateChange,8,RC,0.5381,10,May,Jul,2,0.5781,0.6888,0.1106,0.04,Month
BoW,May-Jul,ClimateChange,16,C,0.5314,10,May,Jul,2,0.5878,0.6563,0.0685,0.0564,Month
BoW,May-Jul,ClimateChange,16,ER,0.516,10,May,Jul,2,0.578,0.616,0.038,0.062,Month
