topic,ideology,comp,n1,n2,units,vocab,jsd,cos,llr,top1,top2
GunControl,C,Feb_Mar,337,328,nouns,1934,0.16236,0.701058,7216.04,law;trump;parkland;control;police;house;shooting;year;violence;school,violence;year;christchurch;mosque;zealand;law;police;people;new;shooting
GunControl,C,Feb_Apr,337,239,tokens,2493,0.127857,0.795859,7058.54,presid;new;democrat;check;bill;parkland;offic;us;trump;hous,zealand;one;old;hous;new;two;man;bill;kill;shot
GunControl,C,Feb_Apr,337,239,nouns,1744,0.149902,0.814062,5652.13,law;trump;parkland;police;house;control;shooting;year;school;violence,bill;school;man;people;new;shooting;police;law;violence;year
GunControl,C,Feb_May,337,219,tokens,2395,0.134847,0.767123,6838.1,new;check;offic;us;bill;parkland;state;trump;democrat;hous,two;man;new;booker;democrat;one;shot;student;peopl;kill
GunControl,C,Feb_May,337,219,nouns,1675,0.16215,0.796648,5518,law;trump;parkland;control;police;shooting;year;school;violence;house,people;man;violence;student;police;shooting;control;school;law;year
GunControl,C,Feb_Jun,337,203,tokens,2369,0.147727,0.70176,7309.35,check;us;bill;democrat;hous;trump;parkland;law;control;school,one;democrat;offic;beach;chicago;citi;old;virginia;shot;man
GunControl,C,Feb_Jun,337,203,nouns,1688,0.174079,0.7312,5819.59,law;trump;control;parkland;house;school;violence;police;shooting;year,city;chicago;beach;people;man;shooting;police;virginia;violence;year
GunControl,C,Feb_Jul,337,212,tokens,2397,0.159674,0.681815,7614.17,check;hous;bill;democrat;school;control;trump;parkland;law;us,offic;juli;citi;law;new;old;kill;shot;chicago;man
GunControl,C,Feb_Jul,337,212,nouns,1706,0.188286,0.717943,6081.45,law;trump;parkland;control;police;house;violence;school;year;shooting,july;city;law;chicago;shooting;people;man;year;police;violence
GunControl,C,Feb_Aug,337,818,tokens,3530,0.126902,0.763433,11965.4,new;check;offic;us;parkland;hous;law;bill;democrat;school,';senat;us;el;ohio;kill;democrat;law;texa;paso
GunControl,C,Feb_Aug,337,818,nouns,2673,0.15353,0.770697,10176.3,law;trump;house;police;parkland;control;shooting;violence;school;year,control;el;president;texas;shooting;violence;police;paso;people;trump
GunControl,C,Feb_Sep,337,304,tokens,2560,0.128417,0.795569,8096.7,offic;check;us;bill;parkland;school;trump;polic;hous;democrat,us;polic;firearm;kill;mass;report;texa;new;trump;democrat
GunControl,C,Feb_Sep,337,304,nouns,1831,0.151923,0.800948,6463.07,law;trump;parkland;control;police;year;violence;house;shooting;school,control;state;year;law;police;people;violence;texas;shooting;trump
GunControl,C,Mar_Apr,328,239,tokens,2476,0.11035,0.827903,6053.46,one;nation;say;ardern;ban;violenc;christchurch;control;mosqu;zealand,zealand;bill;old;violenc;hous;man;shot;control;school;one
GunControl,C,Mar_Apr,328,239,nouns,1760,0.124648,0.852416,4673.8,violence;year;shooting;police;law;zealand;mosque;new;christchurch;people,bill;man;year;people;police;law;new;shooting;school;violence
GunControl,C,Mar_May,328,219,tokens,2420,0.146922,0.692595,7338.36,march;nation;say;ardern;two;state;ban;zealand;christchurch;mosqu,chicago;bill;counti;two;booker;student;shot;man;democrat;school
GunControl,C,Mar_May,328,219,nouns,1673,0.17152,0.699992,5807.03,control;christchurch;year;mosque;people;zealand;law;police;new;shooting,people;man;student;police;year;shooting;school;violence;law;control
GunControl,C,Mar_Jun,328,203,tokens,2376,0.158754,0.650365,7652.18,march;one;nation;ardern;mosqu;ban;say;christchurch;control;zealand,one;democrat;man;offic;citi;chicago;beach;virginia;shot;old
GunControl,C,Mar_Jun,328,203,nouns,1676,0.184141,0.643074,6102.56,violence;year;police;christchurch;law;zealand;mosque;new;people;shooting,city;shooting;year;beach;people;violence;virginia;chicago;man;police
GunControl,C,Mar_Jul,328,212,tokens,2345,0.155115,0.671737,7184.52,march;one;state;ardern;nation;mosqu;ban;christchurch;control;zealand,counti;weekend;state;offic;citi;old;chicago;juli;man;shot
GunControl,C,Mar_Jul,328,212,nouns,1659,0.176761,0.693479,5672.16,control;year;christchurch;mosque;law;zealand;new;people;shooting;police,july;city;people;man;law;chicago;shooting;police;year;violence
GunControl,C,Mar_Aug,328,818,tokens,3618,0.141763,0.673053,13470.3,one;nation;say;ardern;two;zealand;christchurch;state;ban;mosqu,senat;state;us;ohio;democrat;presid;paso;el;trump;texa
GunControl,C,Mar_Aug,328,818,nouns,2692,0.170508,0.658566,11331.2,violence;year;christchurch;shooting;new;law;people;mosque;zealand;police,control;el;paso;president;texas;people;violence;shooting;police;trump
GunControl,C,Mar_Sep,328,304,tokens,2585,0.142299,0.698713,8640.52,firearm;march;one;two;ardern;christchurch;nation;ban;zealand;mosqu,hous;one;would;us;shot;firearm;democrat;report;texa;trump
GunControl,C,Mar_Sep,328,304,nouns,1830,0.159122,0.724331,6693.72,violence;year;christchurch;mosque;people;new;zealand;shooting;law;police,control;state;year;law;police;trump;violence;texas;shooting;people
GunControl,C,Apr_May,239,219,tokens,2199,0.129812,0.796576,5600.86,report;';would;zealand;old;bill;hous;school;man;state,citi;offic;booker;counti;chicago;democrat;school;student;man;bill
GunControl,C,Apr_May,239,219,nouns,1505,0.144833,0.829056,4275.31,bill;school;police;man;shooting;year;law;new;people;violence,people;year;police;school;man;control;shooting;law;violence;student
GunControl,C,Apr_Jun,239,203,tokens,2172,0.137336,0.755035,5861.6,old;zealand;new;school;one;man;law;hous;control;bill,law;one;democrat;beach;offic;old;chicago;man;virginia;citi
GunControl,C,Apr_Jun,239,203,nouns,1487,0.155344,0.784189,4504.81,bill;school;year;law;police;violence;new;people;man;shooting,city;chicago;beach;year;shooting;man;virginia;police;violence;people
GunControl,C,Apr_Jul,239,212,tokens,2163,0.140234,0.765689,5673.12,';would;zealand;school;one;law;hous;state;control;bill,one;counti;weekend;state;offic;say;law;juli;chicago;citi
GunControl,C,Apr_Jul,239,212,nouns,1510,0.158499,0.806959,4445.78,bill;school;man;shooting;police;year;new;violence;people;law,july;city;law;people;chicago;man;shooting;year;violence;police
GunControl,C,Apr_Aug,239,818,tokens,3458,0.136376,0.754319,10360,old;one;state;hous;man;shot;law;new;bill;school,';senat;us;law;state;democrat;ohio;paso;el;trump
GunControl,C,Apr_Aug,239,818,nouns,2561,0.163001,0.743689,8612.33,bill;school;man;year;shooting;people;new;law;police;violence,control;president;paso;texas;el;police;people;trump;shooting;violence
GunControl,C,Apr_Sep,239,304,tokens,2390,0.134631,0.786372,7115.39,old;one;control;new;hous;bill;school;shot;two;man,shot;us;firearm;say;democrat;new;texa;report;control;trump
GunControl,C,Apr_Sep,239,304,nouns,1667,0.152034,0.796997,5433.86,bill;school;man;shooting;year;violence;police;law;people;new,control;trump;year;violence;shooting;state;law;police;texas;people
GunControl,C,May_Jun,219,203,tokens,2060,0.128218,0.756833,5132.88,chicago;two;new;man;booker;democrat;student;law;school;control,law;democrat;man;citi;offic;state;beach;chicago;virginia;old
GunControl,C,May_Jun,219,203,nouns,1399,0.146667,0.777787,3936.01,people;man;student;law;control;police;violence;year;school;shooting,city;year;chicago;police;beach;shooting;man;virginia;people;violence
GunControl,C,May_Jul,219,212,tokens,2028,0.13375,0.768905,5182.49,two;new;man;booker;student;democrat;control;school;law;one,state;offic;say;new;law;juli;citi;man;old;chicago
GunControl,C,May_Jul,219,212,nouns,1380,0.153254,0.792312,3965.31,people;man;violence;control;year;police;student;law;school;shooting,july;city;law;people;shooting;man;chicago;year;violence;police
GunControl,C,May_Aug,219,818,tokens,3384,0.142664,0.714069,9784.98,two;man;new;democrat;law;shot;school;one;student;booker,senat;us;ohio;state;law;presid;democrat;el;paso;trump
GunControl,C,May_Aug,219,818,nouns,2484,0.175561,0.707342,8186.41,people;man;year;law;student;control;police;school;violence;shooting,control;president;el;texas;police;paso;people;violence;shooting;trump
GunControl,C,May_Sep,219,304,tokens,2291,0.1377,0.72913,6696.76,counti;booker;chicago;two;new;student;school;democrat;man;shot,would;trump;firearm;democrat;mass;texa;new;us;say;report
GunControl,C,May_Sep,219,304,nouns,1600,0.164082,0.751972,5375.56,people;man;control;law;shooting;police;year;student;violence;school,control;state;year;police;trump;law;violence;people;shooting;texas
GunControl,C,Jun_Jul,203,212,tokens,1986,0.123518,0.826176,4605.8,law;democrat;one;offic;man;state;virginia;chicago;beach;citi,weekend;state;offic;juli;say;citi;law;new;chicago;man
GunControl,C,Jun_Jul,203,212,nouns,1382,0.134214,0.888951,3421.44,city;chicago;beach;people;man;shooting;virginia;violence;year;police,july;city;law;people;chicago;man;year;police;violence;shooting
GunControl,C,Jun_Aug,203,818,tokens,3360,0.147645,0.714854,9594.91,democrat;man;state;offic;old;citi;shot;virginia;chicago;beach,';senat;us;state;paso;law;ohio;el;democrat;trump
GunControl,C,Jun_Aug,203,818,nouns,2477,0.176861,0.711779,7793.37,state;year;city;man;virginia;violence;chicago;beach;police;people,law;control;president;paso;el;texas;police;people;trump;violence
GunControl,C,Jun_Sep,203,304,tokens,2253,0.145892,0.728347,6872.75,law;democrat;offic;man;old;citi;chicago;shot;virginia;beach,us;say;democrat;firearm;control;report;texa;new;trump;law
GunControl,C,Jun_Sep,203,304,nouns,1586,0.166834,0.753659,5332.57,city;chicago;beach;year;shooting;people;violence;virginia;police;man,control;state;year;police;law;violence;texas;shooting;people;trump
GunControl,C,Jul_Aug,212,818,tokens,3324,0.152317,0.692125,9389.72,offic;old;shot;citi;chicago;juli;say;man;law;new,senat;us;el;state;paso;ohio;trump;democrat;presid;law
GunControl,C,Jul_Aug,212,818,nouns,2460,0.182271,0.711577,7756.6,july;city;law;police;shooting;man;violence;people;year;chicago,control;president;paso;el;police;texas;people;violence;shooting;trump
GunControl,C,Jul_Sep,212,304,tokens,2201,0.144034,0.716099,6534.86,weekend;law;juli;citi;offic;new;shot;old;man;chicago,us;firearm;control;mass;trump;law;texa;report;democrat;new
GunControl,C,Jul_Sep,212,304,nouns,1543,0.166805,0.747245,5100.8,july;law;shooting;chicago;city;people;man;year;police;violence,control;shooting;state;law;violence;people;year;police;trump;texas
GunControl,C,Aug_Sep,818,304,tokens,3510,0.102839,0.855849,8957.48,nation;senat;say;';us;ohio;el;democrat;paso;law,one;shot;firearm;us;say;would;democrat;report;new;law
GunControl,C,Aug_Sep,818,304,nouns,2596,0.115966,0.880289,6989.19,law;control;violence;el;texas;trump;police;paso;people;president,firearm;control;state;year;police;violence;law;texas;people;trump
GunControl,LC,Jan_Feb,474,628,tokens,3649,0.0906017,0.881012,9619.87,hous;old;two;man;control;say;democrat;offic;shot;new,new;democrat;aurora;offic;law;control;trump;state;parkland;school
GunControl,LC,Jan_Feb,474,628,nouns,2712,0.109482,0.927174,7972.06,control;house;news;police;gun;shooting;people;man;year;violence,control;trump;shooting;people;school;year;police;parkland;gun;violence
GunControl,LC,Jan_Mar,474,751,tokens,3788,0.123929,0.729667,14028.6,school;man;old;hous;control;news;democrat;violenc;offic;shot,state;ardern;christchurch;mosqu;attack;control;zealand;school;violenc;nation
GunControl,LC,Jan_Mar,474,751,nouns,2838,0.155488,0.7237,11953.9,school;people;house;control;news;violence;man;shooting;year;police,school;mosque;year;christchurch;shooting;people;police;law;new;zealand
GunControl,LC,Jan_Apr,474,497,tokens,3404,0.104734,0.853737,9875.39,news;man;shot;control;old;hous;two;say;offic;democrat,say;man;report;shot;one;old;law;two;control;school
GunControl,LC,Jan_Apr,474,497,nouns,2533,0.12673,0.908809,8176.74,control;house;people;violence;news;man;police;year;shooting;gun,man;law;year;school;police;new;gun;people;shooting;violence
GunControl,LC,Jan_May,474,512,tokens,3487,0.111341,0.804099,10748.3,news;hous;old;man;control;democrat;new;offic;violenc;shot,colorado;state;old;law;control;shot;tuesday;violenc;school;student
GunControl,LC,Jan_May,474,512,nouns,2584,0.134521,0.871113,8851.38,control;house;news;man;police;gun;violence;people;shooting;year,people;man;law;year;student;police;shooting;gun;school;violence
GunControl,LC,Jan_Jun,474,436,tokens,3315,0.113124,0.825021,9872.91,school;news;hous;old;offic;control;new;two;democrat;man,us;control;mass;one;man;citi;state;virginia;beach;offic
GunControl,LC,Jan_Jun,474,436,nouns,2419,0.136171,0.885685,8159.83,control;house;violence;people;news;man;year;shooting;gun;police,man;year;virginia;beach;city;people;violence;gun;shooting;police
GunControl,LC,Jan_Jul,474,399,tokens,3212,0.116527,0.786033,9661.81,news;hous;two;man;old;say;offic;democrat;new;control,dead;new;law;man;old;gilroy;garlic;california;state;festiv
GunControl,LC,Jan_Jul,474,399,nouns,2340,0.141984,0.861164,8093.62,control;house;news;people;year;man;gun;violence;shooting;police,law;violence;year;man;gilroy;people;festival;police;gun;shooting
GunControl,LC,Jan_Aug,474,1915,tokens,5317,0.113782,0.810345,17191,school;news;hous;old;man;say;democrat;new;offic;shot,new;say;nation;ohio;call;us;law;dayton;texa;presid
GunControl,LC,Jan_Aug,474,1915,nouns,4123,0.152308,0.737353,15672,school;control;house;shooting;year;police;violence;news;man;people,texas;dayton;control;violence;police;paso;people;el;trump;shooting
GunControl,LC,Jan_Sep,474,774,tokens,3892,0.111958,0.836542,12867.3,hous;two;old;control;say;new;democrat;man;offic;shot,us;odessa;say;democrat;state;new;trump;law;control;texa
GunControl,LC,Jan_Sep,474,774,nouns,2922,0.142564,0.824884,10798.8,school;house;control;violence;shooting;year;man;news;police;people,odessa;law;year;trump;control;shooting;people;violence;texas;police
GunControl,LC,Feb_Mar,628,751,tokens,3986,0.115602,0.737621,15695.6,hous;democrat;aurora;offic;trump;control;state;parkland;school;violenc,state;control;school;christchurch;mosqu;zealand;ardern;violenc;nation;attack
GunControl,LC,Feb_Mar,628,751,nouns,2998,0.147851,0.717571,13757.4,aurora;control;trump;parkland;school;people;year;shooting;police;violence,school;mosque;year;christchurch;people;law;new;shooting;police;zealand
GunControl,LC,Feb_Apr,628,497,tokens,3687,0.107361,0.832618,11872.2,new;democrat;aurora;offic;state;parkland;law;school;trump;control,man;report;control;one;two;old;shot;new;school;law
GunControl,LC,Feb_Apr,628,497,nouns,2736,0.134954,0.843161,9910.31,aurora;trump;parkland;control;people;shooting;school;police;violence;year,zealand;law;man;new;year;violence;people;shooting;police;school
GunControl,LC,Feb_May,628,512,tokens,3715,0.111778,0.80117,12472.9,hous;control;democrat;trump;state;law;parkland;offic;new;aurora,colorado;state;old;control;shot;tuesday;say;law;student;two
GunControl,LC,Feb_May,628,512,nouns,2717,0.138275,0.815806,10289,aurora;control;trump;shooting;police;violence;parkland;school;people;year,tuesday;people;man;violence;shooting;school;student;law;police;year
GunControl,LC,Feb_Jun,628,436,tokens,3580,0.115941,0.784859,11719.8,new;democrat;aurora;offic;law;control;trump;state;parkland;school,us;control;mass;virginia;shot;beach;offic;citi;man;state
GunControl,LC,Feb_Jun,628,436,nouns,2576,0.146403,0.796233,9823.22,aurora;police;school;control;year;violence;people;parkland;shooting;trump,state;man;beach;police;year;people;virginia;violence;city;shooting
GunControl,LC,Feb_Jul,628,399,tokens,3495,0.126357,0.733153,12074.4,new;democrat;aurora;law;offic;trump;control;state;school;parkland,california;state;old;new;gilroy;festiv;garlic;shot;man;law
GunControl,LC,Feb_Jul,628,399,nouns,2532,0.16022,0.754566,10204.1,aurora;control;trump;shooting;school;year;police;people;violence;parkland,garlic;violence;law;gilroy;year;man;festival;police;people;shooting
GunControl,LC,Feb_Aug,628,1915,tokens,5461,0.108367,0.794775,20430.6,one;hous;new;school;law;state;aurora;offic;parkland;democrat,new;say;nation;texa;law;call;ohio;dayton;us;two
GunControl,LC,Feb_Aug,628,1915,nouns,4234,0.145617,0.743795,18969.7,aurora;control;people;trump;parkland;school;shooting;year;violence;police,texas;dayton;violence;control;police;shooting;people;paso;el;trump
GunControl,LC,Feb_Sep,628,774,tokens,4167,0.10779,0.820672,14864,new;democrat;aurora;offic;school;parkland;trump;state;control;law,us;odessa;democrat;say;state;new;trump;law;control;texa
GunControl,LC,Feb_Sep,628,774,nouns,3152,0.139367,0.819085,12805.6,aurora;control;trump;people;parkland;school;year;violence;shooting;police,odessa;law;trump;year;control;violence;people;texas;police;shooting
GunControl,LC,Mar_Apr,751,497,tokens,3771,0.0992437,0.821455,11860.2,state;ardern;control;nation;attack;school;christchurch;violenc;zealand;mosqu,high;weapon;control;violenc;shot;old;school;man;zealand;report
GunControl,LC,Mar_Apr,751,497,nouns,2836,0.122324,0.828857,10037.8,school;mosque;year;christchurch;people;zealand;law;shooting;new;police,zealand;man;law;people;police;school;violence;shooting;year;new
GunControl,LC,Mar_May,751,512,tokens,3828,0.120077,0.727158,14564.8,minist;attack;christchurch;control;nation;violenc;state;zealand;mosqu;ardern,man;offic;colorado;state;student;control;tuesday;shot;violenc;old
GunControl,LC,Mar_May,751,512,nouns,2856,0.152088,0.701291,12628.4,school;mosque;year;christchurch;zealand;new;law;shooting;people;police,tuesday;man;people;law;violence;student;school;year;shooting;police
GunControl,LC,Mar_Jun,751,436,tokens,3717,0.127599,0.71146,13918.1,state;violenc;attack;nation;ardern;control;school;mosqu;zealand;christchurch,control;mass;man;beach;violenc;virginia;offic;shot;state;citi
GunControl,LC,Mar_Jun,751,436,nouns,2788,0.158951,0.697853,11806.8,school;mosque;christchurch;year;people;zealand;law;shooting;new;police,state;police;year;city;violence;shooting;beach;man;people;virginia
GunControl,LC,Mar_Jul,751,399,tokens,3639,0.133845,0.678097,13716.6,state;control;violenc;school;ardern;nation;attack;zealand;mosqu;christchurch,dead;california;state;old;garlic;gilroy;shot;festiv;man;violenc
GunControl,LC,Mar_Jul,751,399,nouns,2676,0.165096,0.69923,11615.2,school;mosque;year;police;zealand;shooting;law;new;people;christchurch,garlic;gilroy;year;police;man;law;festival;violence;shooting;people
